Ranks,ReviewId,PlanId,OpportunityId,StatusCd,RiskTierCd,RiskTierDesc,ReviewTypeCd,ReviewStageCd,ConductDt,FinalizedDt,TNRinM,TCNRinM,OG,RBE,REG,Quarter,QuarterInNum,OGNum,REGNum,RBENum
1,3274689,931618,10565723,FALSE,1,High,O,2b,8/24/2016,9/1/2016,15.29,15.29,HPS,Technology,AAPAC,Fy17Q1,1,4,2,7
1,3211065,931718,10565824,FALSE,2,Above Normal,O,3b,10/27/2016,10/31/2016,2.22,2.22,PRD,Technology,Europe,Fy17Q1,1,5,3,7
1,3211301,931754,10565854,FALSE,2,Above Normal,O,3b,10/19/2016,10/31/2016,2.98,2.98,RES,Technology,LA,Fy17Q1,1,6,4,7
1,3211424,931772,10565876,FALSE,3,Normal,O,3b,8/28/2016,10/25/2016,2.34,0,PRD,OG,Europe,Fy17Q1,1,5,3,3
2,3211478,931772,10565876,FALSE,3,Normal,O,2b,8/28/2016,10/3/2016,2.34,0,PRD,OG,Europe,Fy17Q1,1,5,3,3
1,3211454,931775,10565880,FALSE,3,Normal,O,3b,3/14/2017,8/18/2017,9.89,5.82,PRD,Technology,Na,Fy17Q4,4,5,5,7
2,3211472,931775,10565880,FALSE,3,Normal,O,2b,1/25/2017,1/30/2017,9.89,5.82,PRD,Technology,Na,Fy17Q2,2,5,5,7
1,3211937,931819,10565917,FALSE,3,Normal,O,3b,1/19/2017,7/21/2017,1.66,0,PRD,OG,Na,Fy17Q4,4,5,5,3
2,3542423,931819,10565917,FALSE,3,Normal,O,2b,1/19/2017,7/21/2017,1.66,0,PRD,OG,Na,Fy17Q4,4,5,5,3
1,3211875,931832,10565933,FALSE,3,Normal,O,3b,9/8/2016,9/9/2016,9.25,1.88,CMT,Operations,Europe,Fy17Q1,1,2,3,4
1,3211929,931841,10565945,FALSE,3,Normal,O,3b,9/12/2016,9/13/2016,0.48,0.48,FS,OG,Na,Fy17Q1,1,3,5,3
1,3211989,931857,10565962,FALSE,3,Normal,O,3b,3/16/2017,3/17/2017,24.92,24.92,CMT,Technology,Na,Fy17Q3,3,2,5,7
2,3211991,931857,10565962,FALSE,2,Above Normal,O,2b,12/6/2016,12/9/2016,24.92,24.92,CMT,Technology,Na,Fy17Q2,2,2,5,7
1,3212801,932026,10566129,FALSE,1,High,O,3b,9/6/2016,9/7/2016,0.05,0.05,PRD,Technology,Europe,Fy17Q1,1,5,3,7
1,3212948,932057,10566160,FALSE,2,Above Normal,O,3b,11/24/2016,11/26/2016,5.81,5.81,PRD,Technology,Europe,Fy17Q1,1,5,3,7
1,3213687,932276,10566374,FALSE,3,Normal,O,3b,11/22/2016,12/13/2016,1.66,1.66,CMT,OG,Na,Fy17Q2,2,2,5,3
1,3215139,932458,10566560,FALSE,2,Above Normal,O,3b,10/23/2016,10/24/2016,3.97,3.97,PRD,OG,Europe,Fy17Q1,1,5,3,3
1,3214619,932505,10566607,FALSE,3,Normal,O,2b,9/19/2016,9/22/2016,5.82,0,HPS,Security,Europe,Fy17Q1,1,4,3,5
1,3216075,932591,10566692,FALSE,3,Normal,O,3b,9/8/2016,9/9/2016,1.15,1.15,PRD,Digital,Europe,Fy17Q1,1,5,3,2
1,3215462,932715,10566816,FALSE,3,Normal,O,3b,9/8/2016,9/9/2016,1.27,1.27,FS,OG,Na,Fy17Q1,1,3,5,3
1,3215517,932728,10566829,FALSE,3,Normal,O,3b,11/15/2016,11/18/2016,24.11,24.11,FS,Technology,Na,Fy17Q1,1,3,5,7
2,3222427,932728,10566829,FALSE,3,Normal,O,2b,9/21/2016,9/23/2016,24.11,24.11,FS,Technology,Na,Fy17Q1,1,3,5,7
1,3321862,932751,10566852,FALSE,2,Above Normal,O,2b,1/2/2017,1/5/2017,12.33,12.33,HPS,OG,Europe,Fy17Q2,2,4,3,3
1,3217780,933108,10567208,FALSE,3,Normal,O,3b,7/12/2017,7/28/2017,23.79,17.63,FS,Operations,Na,Fy17Q4,4,3,5,4
1,3216877,933112,10567212,FALSE,3,Normal,O,3b,2/14/2017,2/15/2017,0.99,0.99,FS,Digital,LA,Fy17Q2,2,3,4,2
2,3346740,933112,10567212,FALSE,3,Normal,O,2B,2/14/2017,2/15/2017,0.99,0.99,FS,Digital,LA,Fy17Q2,2,3,4,2
1,3216864,933114,10567214,FALSE,3,Normal,O,3b,12/8/2016,12/22/2016,17.96,9.26,CMT,Technology,Na,Fy17Q2,2,2,5,7
2,3376497,933114,10567214,FALSE,3,Normal,O,2b,10/10/2016,10/17/2016,17.96,9.26,CMT,Technology,Na,Fy17Q1,1,2,5,7
1,3217043,933182,10567281,FALSE,3,Normal,O,3b,11/20/2016,1/11/2017,30.76,7.72,HPS,OG,AAPAC,Fy17Q2,2,4,2,3
2,3473607,933182,10567281,FALSE,3,Normal,O,2b,11/20/2016,1/11/2017,30.76,7.72,HPS,OG,AAPAC,Fy17Q2,2,4,2,3
1,3217106,933207,10567305,FALSE,2,Above Normal,O,3b,2/13/2017,2/16/2017,1.46,1.46,HPS,Technology,Na,Fy17Q2,2,4,5,7
1,3217132,933209,10567307,FALSE,2,Above Normal,O,3b,9/27/2017,9/29/2017,0.98,0.98,PRD,Technology,AAPAC,Fy18Q1,5,5,2,7
1,3374993,933259,10567353,FALSE,3,Normal,O,2b,10/5/2016,10/12/2016,5.99,4.88,HPS,Technology,AAPAC,Fy17Q1,1,4,2,7
1,3217479,933302,10567395,FALSE,2,Above Normal,O,3b,12/5/2016,12/7/2016,0.64,0.64,FS,Operations,Europe,Fy17Q2,2,3,3,4
2,3433708,933302,10567395,FALSE,2,Above Normal,O,2b,12/4/2016,12/6/2016,0.64,0.64,FS,Operations,Europe,Fy17Q2,2,3,3,4
1,3217517,933316,10567409,FALSE,3,Normal,O,3b,1/31/2017,2/2/2017,2.76,2.76,PRD,Technology,Europe,Fy17Q2,2,5,3,7
1,3217529,933319,10567412,FALSE,3,Normal,O,3b,4/26/2017,4/27/2017,7.14,7.14,RES,Technology,Europe,Fy17Q3,3,6,3,7
2,3217530,933319,10567412,FALSE,3,Normal,O,2b,11/24/2016,11/25/2016,7.14,7.14,RES,Technology,Europe,Fy17Q1,1,6,3,7
1,3217713,933369,10567461,FALSE,3,Normal,O,3b,11/17/2016,11/28/2016,1.89,1.89,CMT,Strategy,Na,Fy17Q1,1,2,5,6
2,3399136,933369,10567461,FALSE,2,Above Normal,O,2b,10/6/2016,10/21/2016,1.89,1.89,CMT,Strategy,Na,Fy17Q1,1,2,5,6
1,3218008,933442,10567534,FALSE,2,Above Normal,O,3b,1/22/2017,2/1/2017,1.36,1.36,PRD,Digital,Na,Fy17Q2,2,5,5,2
1,3218124,933487,10567578,FALSE,3,Normal,O,3b,4/11/2017,4/19/2017,2.46,0,CMT,Technology,Na,Fy17Q3,3,2,5,7
1,3218172,933505,10567597,FALSE,3,Normal,O,3b,1/18/2017,1/30/2017,3.8,3.8,FS,Operations,Na,Fy17Q2,2,3,5,4
2,3218175,933505,10567597,FALSE,3,Normal,O,2b,9/21/2016,9/23/2016,3.8,3.8,FS,Operations,Na,Fy17Q1,1,3,5,4
1,3885766,933528,10567618,FALSE,3,Normal,O,2b,8/15/2017,8/17/2017,1.43,1.43,FS,OG,Na,Fy17Q4,4,3,5,3
1,3218279,933545,10567635,FALSE,2,Above Normal,O,3b,2/20/2017,2/23/2017,16.69,16.69,PRD,Operations,AAPAC,Fy17Q2,2,5,2,4
2,3406279,933545,10567635,FALSE,3,Normal,O,2b,10/11/2016,12/19/2016,16.69,16.69,PRD,Operations,AAPAC,Fy17Q2,2,5,2,4
1,3218297,933552,10567642,FALSE,3,Normal,O,3b,5/15/2017,5/16/2017,2,2,FS,Technology,Na,Fy17Q3,3,3,5,7
1,3218654,933642,10567731,FALSE,2,Above Normal,O,3b,11/20/2016,11/21/2016,25.57,25.57,RES,OG,AAPAC,Fy17Q1,1,6,2,3
2,3218655,933642,10567731,FALSE,2,Above Normal,O,2b,10/27/2016,11/2/2016,25.57,25.57,RES,OG,AAPAC,Fy17Q1,1,6,2,3
1,3219005,933684,10567771,FALSE,3,Normal,O,3b,7/5/2017,7/31/2017,40.35,40.35,CMT,Operations,Europe,Fy17Q4,4,2,3,4
2,3706493,933684,10567771,FALSE,3,Normal,O,2b,1/17/2017,7/11/2017,40.35,40.35,CMT,Operations,Europe,Fy17Q4,4,2,3,4
1,3477093,933710,10567798,FALSE,3,Normal,O,3b,11/10/2016,11/22/2016,1.02,0.11,RES,Strategy,AAPAC,Fy17Q1,1,6,2,6
1,3218969,933715,10567803,FALSE,2,Above Normal,O,3b,9/26/2016,10/5/2016,0.82,0.82,HPS,OG,Europe,Fy17Q1,1,4,3,3
2,3232267,933715,10567803,FALSE,2,Above Normal,O,2b,9/8/2016,9/28/2016,0.82,0.82,HPS,OG,Europe,Fy17Q1,1,4,3,3
1,3219257,933788,10567876,FALSE,3,Normal,O,2b,4/25/2017,5/17/2017,0.1,0.1,CMT,Operations,Na,Fy17Q3,3,2,5,4
1,3220213,934043,10568131,FALSE,2,Above Normal,O,3b,1/9/2017,1/13/2017,1.22,1.22,CMT,Technology,Na,Fy17Q2,2,2,5,7
1,3221876,934096,10568184,FALSE,2,Above Normal,O,2b,6/20/2017,6/23/2017,17.77,17.77,FS,Operations,Europe,Fy17Q4,4,3,3,4
2,4260372,934102,10568189,FALSE,2,Above Normal,O,2b,9/13/2018,9/18/2018,26.46,26.46,CMT,OG,AAPAC,Fy19Q1,9,2,2,3
1,3220482,934126,10568213,FALSE,3,Normal,O,3b,3/14/2017,3/23/2017,1.22,0.01,PRD,Technology,Europe,Fy17Q3,3,5,3,7
1,3592242,934147,10568234,FALSE,3,Normal,O,2b,1/11/2017,2/11/2017,1.33,1.33,PRD,Technology,AAPAC,Fy17Q2,2,5,2,7
1,3587798,934206,10568293,FALSE,3,Normal,O,3b,2/27/2017,3/27/2017,10.17,10.17,CMT,OG,AAPAC,Fy17Q3,3,2,2,3
1,3221156,934290,10568375,FALSE,3,Normal,O,3b,9/15/2016,9/20/2016,0.64,0.64,CMT,Technology,Europe,Fy17Q1,1,2,3,7
1,3221739,934291,10568376,FALSE,3,Normal,O,3b,2/5/2017,2/8/2017,1.17,1.17,PRD,Digital,Na,Fy17Q2,2,5,5,2
1,3397972,934308,10568385,FALSE,3,Normal,O,2b,2/15/2017,2/17/2017,4.16,4.16,HPS,Technology,Europe,Fy17Q2,2,4,3,7
1,3221171,934311,10568391,FALSE,3,Normal,O,3b,10/26/2016,10/31/2016,1.88,1.88,CMT,Technology,Europe,Fy17Q1,1,2,3,7
2,3421700,934311,10568391,FALSE,3,Normal,O,2b,9/28/2016,9/30/2016,1.88,1.88,CMT,Technology,Europe,Fy17Q1,1,2,3,7
1,3221361,934368,10568503,FALSE,2,Above Normal,O,3b,11/27/2017,1/29/2018,1.23,1.23,PRD,Technology,Europe,Fy18Q2,6,5,3,7
2,3221390,934368,10568503,FALSE,2,Above Normal,O,2b,11/27/2017,12/1/2017,1.23,1.23,PRD,Technology,Europe,Fy18Q2,6,5,3,7
1,3221397,934375,10568517,FALSE,3,Normal,O,3b,5/9/2017,5/10/2017,8.93,1.47,RES,OG,Europe,Fy17Q3,3,6,3,3
2,3221468,934375,10568517,FALSE,3,Normal,O,2b,3/8/2017,5/10/2017,8.93,1.47,RES,OG,Europe,Fy17Q3,3,6,3,3
1,3221563,934436,10568637,FALSE,3,Normal,O,3b,9/28/2016,10/6/2016,2.8,2.8,FS,Digital,Na,Fy17Q1,1,3,5,2
2,3408463,934436,10568637,FALSE,3,Normal,O,2b,9/28/2016,10/5/2016,2.8,2.8,FS,Digital,Na,Fy17Q1,1,3,5,2
1,3221626,934455,10568675,FALSE,3,Normal,O,3b,12/11/2017,12/12/2017,5.16,0,RES,OG,Na,Fy18Q2,6,6,5,3
2,3918428,934455,10568675,FALSE,3,Normal,O,2b,12/5/2017,12/6/2017,5.16,0,RES,OG,Na,Fy18Q2,6,6,5,3
1,3279402,934526,10568420,FALSE,3,Normal,O,3b,1/3/2017,1/10/2017,1.12,1.12,FS,OG,Europe,Fy17Q2,2,3,3,3
1,3222271,934677,10568580,FALSE,3,Normal,O,3b,9/25/2016,5/10/2017,1.62,0.29,RES,Technology,Europe,Fy17Q3,3,6,3,7
2,3716280,934677,10568580,FALSE,3,Normal,O,2b,3/8/2016,5/10/2017,1.62,0.29,RES,Technology,Europe,Fy17Q3,3,6,3,7
1,3222368,934708,10568620,FALSE,2,Above Normal,O,3b,12/21/2016,12/27/2016,25.84,25.84,CMT,Technology,Na,Fy17Q2,2,2,5,7
1,3222404,934718,10568634,FALSE,3,Normal,O,3b,2/27/2017,2/28/2017,1.57,1.57,RES,Technology,Europe,Fy17Q2,2,6,3,7
1,3222640,934800,10568772,FALSE,3,Normal,O,3b,6/6/2018,7/20/2018,2.29,2.29,HPS,Technology,Na,Fy18Q4,8,4,5,7
1,3223413,935041,10569120,FALSE,3,Normal,O,3b,12/30/2016,12/30/2016,4.59,4.59,FS,Technology,Na,Fy17Q2,2,3,5,7
2,3443291,935041,10569120,FALSE,3,Normal,O,2b,11/9/2016,11/10/2016,4.59,4.59,FS,Technology,Na,Fy17Q1,1,3,5,7
1,3223424,935044,10569123,FALSE,3,Normal,O,3b,10/8/2016,10/9/2016,1.06,1.06,CMT,OG,AAPAC,Fy17Q1,1,2,2,3
2,3401952,935044,10569123,FALSE,3,Normal,O,2b,9/19/2016,9/20/2016,1.06,1.06,CMT,OG,AAPAC,Fy17Q1,1,2,2,3
1,3223723,935133,10569215,FALSE,3,Normal,O,3b,12/26/2016,1/2/2017,0.6,0.6,PRD,Strategy,AAPAC,Fy17Q2,2,5,2,6
1,3224535,935346,10569427,FALSE,1,High,O,3b,11/20/2016,11/22/2016,6.74,2.4,PRD,Technology,Europe,Fy17Q1,1,5,3,7
2,3389578,935346,10569427,FALSE,1,High,O,2b,10/16/2016,10/17/2016,6.74,2.4,PRD,Technology,Europe,Fy17Q1,1,5,3,7
1,3689919,935458,10569533,FALSE,3,Normal,O,2b,4/3/2017,4/7/2017,11.8,0,RES,OG,Na,Fy17Q3,3,6,5,3
1,3225018,935461,10569536,FALSE,3,Normal,O,3b,4/23/2017,4/24/2017,1.51,1.51,HPS,OG,Na,Fy17Q3,3,4,5,3
1,3225260,935504,10569579,FALSE,3,Normal,O,3b,10/31/2016,11/1/2016,2.75,2.75,PRD,Operations,LA,Fy17Q1,1,5,4,4
1,3225264,935508,10569583,FALSE,3,Normal,O,3b,3/20/2017,3/21/2017,1.08,1.08,RES,OG,Na,Fy17Q3,3,6,5,3
2,3363214,935508,10569583,FALSE,3,Normal,O,2b,8/18/2016,9/15/2016,1.08,1.08,RES,OG,Na,Fy17Q1,1,6,5,3
1,3225248,935525,10569600,FALSE,3,Normal,O,3b,10/10/2016,10/14/2016,13.04,13.04,FS,OG,Europe,Fy17Q1,1,3,3,3
1,3225252,935529,10569604,FALSE,1,High,O,3b,8/29/2016,9/2/2016,2.13,2.13,RES,Operations,Na,Fy17Q1,1,6,5,4
1,3226246,935797,10569870,FALSE,2,Above Normal,O,3b,11/13/2016,11/17/2016,4.03,4.03,PRD,Digital,Europe,Fy17Q1,1,5,3,2
2,3374693,935797,10569870,FALSE,2,Above Normal,O,2b,11/13/2016,11/17/2016,4.03,4.03,PRD,Digital,Europe,Fy17Q1,1,5,3,2
1,3226249,935799,10569871,FALSE,2,Above Normal,O,3b,3/2/2017,3/4/2017,10.92,10.92,PRD,Digital,Europe,Fy17Q3,3,5,3,2
2,3353147,935799,10569871,FALSE,2,Above Normal,O,2b,2/22/2017,2/27/2017,10.92,10.92,PRD,Digital,Europe,Fy17Q2,2,5,3,2
1,3226307,935812,10569885,FALSE,3,Normal,O,3b,11/24/2016,11/29/2016,1.53,1.53,RES,Technology,AAPAC,Fy17Q1,1,6,2,7
1,3226309,935813,10569886,FALSE,2,Above Normal,O,3b,3/2/2017,3/4/2017,8.38,8.38,PRD,Technology,Europe,Fy17Q3,3,5,3,7
2,3353148,935813,10569886,FALSE,2,Above Normal,O,2b,2/22/2017,2/27/2017,8.38,8.38,PRD,Technology,Europe,Fy17Q2,2,5,3,7
1,3226692,935905,10569975,FALSE,3,Normal,O,3b,9/7/2016,10/6/2016,5.02,5.02,RES,Digital,Na,Fy17Q1,1,6,5,2
1,3226976,935964,10570034,FALSE,3,Normal,O,3b,4/23/2017,4/25/2017,2.06,2.06,PRD,Technology,Na,Fy17Q3,3,5,5,7
1,3227259,936056,10570128,FALSE,3,Normal,O,3b,3/23/2017,3/26/2017,2.34,2.34,HPS,OG,AAPAC,Fy17Q3,3,4,2,3
2,3386818,936056,10570128,FALSE,3,Normal,O,2b,2/19/2017,2/20/2017,2.34,2.34,HPS,OG,AAPAC,Fy17Q2,2,4,2,3
1,3227320,936082,10570155,FALSE,2,Above Normal,O,3b,7/31/2017,8/1/2017,6.51,6.51,HPS,Technology,AAPAC,Fy17Q4,4,4,2,7
2,3227321,936082,10570155,FALSE,2,Above Normal,O,2b,6/13/2017,6/22/2017,6.51,6.51,HPS,Technology,AAPAC,Fy17Q4,4,4,2,7
1,3227349,936101,10570174,FALSE,3,Normal,O,3b,9/22/2016,10/7/2016,3.8,0,FS,Technology,LA,Fy17Q1,1,3,4,7
1,3227793,936234,10570300,FALSE,3,Normal,O,3b,1/15/2018,1/29/2018,2.51,2.51,FS,Technology,AAPAC,Fy18Q2,6,3,2,7
2,4085840,936234,10570300,FALSE,3,Normal,O,2b,1/15/2018,1/29/2018,2.51,2.51,FS,Technology,AAPAC,Fy18Q2,6,3,2,7
1,3436961,936380,10570443,FALSE,2,Above Normal,O,3b,1/11/2017,1/19/2017,9.68,9.68,HPS,Technology,Na,Fy17Q2,2,4,5,7
1,3228458,936407,10570470,FALSE,2,Above Normal,O,3b,4/11/2017,6/1/2017,1.67,1.67,RES,Digital,Europe,Fy17Q4,4,6,3,2
2,3685227,936407,10570470,FALSE,2,Above Normal,O,2b,4/4/2017,6/1/2017,1.67,1.67,RES,Digital,Europe,Fy17Q4,4,6,3,2
1,3228716,936478,10570545,FALSE,3,Normal,O,3b,12/10/2017,12/11/2017,15.57,5.57,PRD,Digital,Na,Fy18Q2,6,5,5,2
2,3261873,936478,10570545,FALSE,3,Normal,O,2b,11/20/2017,11/27/2017,15.57,5.57,PRD,Digital,Na,Fy18Q1,5,5,5,2
1,3228872,936521,10570587,FALSE,2,Above Normal,O,2b,10/3/2016,10/14/2016,8,8,PRD,OG,Na,Fy17Q1,1,5,5,3
1,3228988,936547,10570613,FALSE,3,Normal,O,3b,11/22/2016,12/14/2016,1.39,1.39,PRD,OG,Na,Fy17Q2,2,5,5,3
1,3229161,936601,10570667,FALSE,3,Normal,O,3b,1/24/2017,2/27/2017,1.22,1.22,FS,Technology,Na,Fy17Q2,2,3,5,7
1,3229167,936602,10570668,FALSE,3,Normal,O,3b,1/31/2017,2/13/2017,3.18,3.18,FS,OG,Na,Fy17Q2,2,3,5,3
2,3527158,936602,10570668,FALSE,3,Normal,O,2b,1/31/2017,2/13/2017,3.18,3.18,FS,OG,Na,Fy17Q2,2,3,5,3
1,3229278,936630,10570697,FALSE,2,Above Normal,O,2b,2/1/2018,2/5/2018,28.59,28.59,PRD,Operations,Na,Fy18Q2,6,5,5,4
1,3229615,936730,10570796,FALSE,3,Normal,O,3b,3/15/2018,3/22/2018,1.77,1.77,CMT,Digital,AAPAC,Fy18Q3,7,2,2,2
1,3230525,936915,10570979,FALSE,2,Above Normal,O,3b,2/20/2017,2/28/2017,13.68,13.68,RES,Technology,Europe,Fy17Q2,2,6,3,7
2,3230680,936915,10570979,FALSE,2,Above Normal,O,2b,2/20/2017,2/22/2017,13.68,13.68,RES,Technology,Europe,Fy17Q2,2,6,3,7
1,3349536,936965,10571019,FALSE,2,Above Normal,O,2b,12/22/2016,12/29/2016,36.92,36.92,FS,OG,Na,Fy17Q2,2,3,5,3
1,3230931,937049,10571110,FALSE,3,Normal,O,3b,12/5/2016,12/21/2016,2.69,2.69,PRD,Technology,LA,Fy17Q2,2,5,4,7
1,3230960,937055,10571116,FALSE,3,Normal,O,3b,3/11/2018,7/31/2018,1.83,1.83,PRD,Digital,LA,Fy18Q4,8,5,4,2
1,3231338,937143,10571203,FALSE,2,Above Normal,O,3b,1/4/2017,1/19/2017,23.63,23.63,PRD,Digital,AAPAC,Fy17Q2,2,5,2,2
2,3231355,937143,10571203,FALSE,2,Above Normal,O,2b,12/20/2016,1/19/2017,23.63,23.63,PRD,Digital,AAPAC,Fy17Q2,2,5,2,2
1,3231359,937151,10571211,FALSE,2,Above Normal,O,3b,1/4/2017,1/19/2017,5.33,5.33,PRD,Digital,AAPAC,Fy17Q2,2,5,2,2
2,3231363,937151,10571211,FALSE,2,Above Normal,O,2b,12/21/2016,1/17/2017,5.33,5.33,PRD,Digital,AAPAC,Fy17Q2,2,5,2,2
1,3373416,937175,10571235,FALSE,3,Normal,O,3b,8/31/2016,9/1/2016,0.5,0.5,FS,OG,LA,Fy17Q1,1,3,4,3
1,3231556,937197,10571257,FALSE,2,Above Normal,O,3b,6/15/2017,6/20/2017,84.01,84.01,HPS,OG,AAPAC,Fy17Q4,4,4,2,3
2,3231560,937197,10571257,FALSE,2,Above Normal,O,2b,5/11/2017,5/12/2017,84.01,84.01,HPS,OG,AAPAC,Fy17Q3,3,4,2,3
1,3231658,937211,10571271,FALSE,3,Normal,O,3b,10/30/2016,11/3/2016,5.31,5.31,RES,Digital,AAPAC,Fy17Q1,1,6,2,2
2,3231659,937211,10571271,FALSE,2,Above Normal,O,2b,9/18/2016,9/19/2016,5.31,5.31,RES,Digital,AAPAC,Fy17Q1,1,6,2,2
1,3231919,937293,10571356,FALSE,3,Normal,O,3b,2/23/2017,2/24/2017,0.84,0.84,FS,OG,Europe,Fy17Q2,2,3,3,3
2,3231920,937293,10571356,FALSE,3,Normal,O,2b,2/20/2017,2/22/2017,0.84,0.84,FS,OG,Europe,Fy17Q2,2,3,3,3
1,3232114,937351,10571410,FALSE,3,Normal,O,3b,11/9/2016,11/14/2016,3.16,3.16,PRD,Technology,Europe,Fy17Q1,1,5,3,7
2,3480154,937351,10571410,FALSE,3,Normal,O,2b,11/9/2016,11/14/2016,3.16,3.16,PRD,Technology,Europe,Fy17Q1,1,5,3,7
1,3232298,937411,10571471,FALSE,3,Normal,O,3b,6/22/2016,10/5/2016,1.09,1.09,CMT,OG,Na,Fy17Q1,1,2,5,3
1,3908355,937505,10571567,FALSE,2,Above Normal,O,2b,9/28/2017,10/3/2017,48,48,PRD,OG,Na,Fy18Q1,5,5,5,3
1,3233005,937581,10571642,FALSE,2,Above Normal,O,3b,4/6/2017,4/26/2017,54.43,16.29,CMT,OG,Na,Fy17Q3,3,2,5,3
2,3648920,937581,10571642,FALSE,2,Above Normal,O,2b,4/6/2017,4/13/2017,54.43,16.29,CMT,OG,Na,Fy17Q3,3,2,5,3
1,3314905,937603,10571664,FALSE,3,Normal,O,2b,8/31/2016,9/20/2016,3.77,3.77,FS,OG,Na,Fy17Q1,1,3,5,3
1,3233067,937605,10571666,FALSE,3,Normal,O,3b,12/11/2016,12/29/2016,2.66,2.66,PRD,Technology,Na,Fy17Q2,2,5,5,7
1,3233286,937653,10571714,FALSE,3,Normal,O,2b,4/23/2017,4/26/2017,12.62,12.62,RES,OG,AAPAC,Fy17Q3,3,6,2,3
1,3233294,937659,10571720,FALSE,2,Above Normal,O,3b,4/5/2017,5/3/2017,2.25,2.25,HPS,Digital,AAPAC,Fy17Q3,3,4,2,2
2,3233298,937659,10571720,FALSE,2,Above Normal,O,2b,11/14/2016,11/21/2016,2.25,2.25,HPS,Digital,AAPAC,Fy17Q1,1,4,2,2
1,3233618,937753,10571815,FALSE,2,Above Normal,O,3b,11/22/2016,11/30/2016,2.25,2.25,HPS,Technology,AAPAC,Fy17Q1,1,4,2,7
2,3322645,937753,10571815,FALSE,2,Above Normal,O,2b,11/22/2016,11/30/2016,2.25,2.25,HPS,Technology,AAPAC,Fy17Q1,1,4,2,7
1,3349894,937770,10571830,FALSE,3,Normal,O,3b,9/25/2016,10/14/2016,0.87,0.87,FS,OG,AAPAC,Fy17Q1,1,3,2,3
1,3233801,937791,10571850,FALSE,3,Normal,O,2b,11/14/2016,11/22/2016,10.96,10.96,PRD,Operations,AAPAC,Fy17Q1,1,5,2,4
1,3233952,937827,10571886,FALSE,2,Above Normal,O,3b,10/5/2016,10/6/2016,4.44,4.44,HPS,Technology,Europe,Fy17Q1,1,4,3,7
1,3234010,937848,10571907,FALSE,2,Above Normal,O,3b,12/29/2016,1/3/2017,5.48,5.48,FS,Operations,Europe,Fy17Q2,2,3,3,4
2,3292910,937848,10571907,FALSE,2,Above Normal,O,2b,7/5/2016,1/3/2017,5.48,5.48,FS,Operations,Europe,Fy17Q2,2,3,3,4
1,3356585,937855,10571913,FALSE,1,High,O,3b,8/23/2016,9/1/2016,3.33,3.33,FS,OG,Europe,Fy17Q1,1,3,3,3
1,3234079,937868,10571926,FALSE,3,Normal,O,3b,2/9/2017,2/10/2017,5.47,5.47,FS,OG,Europe,Fy17Q2,2,3,3,3
2,3589599,937868,10571926,FALSE,3,Normal,O,2b,2/9/2017,2/10/2017,5.47,5.47,FS,OG,Europe,Fy17Q2,2,3,3,3
1,3234695,938059,10572117,FALSE,2,Above Normal,O,3b,10/16/2016,10/31/2016,31.11,31.11,FS,Digital,Na,Fy17Q1,1,3,5,2
1,3234941,938110,10572166,FALSE,3,Normal,O,3b,5/10/2017,5/17/2017,15.69,6.37,CMT,Operations,Na,Fy17Q3,3,2,5,4
2,3745439,938110,10572166,FALSE,3,Normal,O,2b,5/10/2017,5/17/2017,15.69,6.37,CMT,Operations,Na,Fy17Q3,3,2,5,4
1,3235145,938172,10572227,FALSE,3,Normal,O,3b,1/11/2017,2/27/2017,1.64,1.64,CMT,Technology,AAPAC,Fy17Q2,2,2,2,7
1,3235341,938218,10572273,FALSE,2,Above Normal,O,3b,5/19/2016,9/1/2016,0,0,RES,Technology,AAPAC,Fy17Q1,1,6,2,7
2,3235342,938218,10572273,FALSE,2,Above Normal,O,2b,5/19/2016,9/1/2016,0,0,RES,Technology,AAPAC,Fy17Q1,1,6,2,7
1,3264339,938221,10572276,FALSE,2,Above Normal,O,2b,6/21/2017,7/17/2017,21.08,21.08,FS,Technology,AAPAC,Fy17Q4,4,3,2,7
1,3235735,938306,10572360,FALSE,1,High,O,3b,9/29/2016,10/24/2016,3.88,3.88,FS,Technology,AAPAC,Fy17Q1,1,3,2,7
2,3238999,938306,10572360,FALSE,1,High,O,2b,9/12/2016,10/20/2016,3.88,3.88,FS,Technology,AAPAC,Fy17Q1,1,3,2,7
1,3235952,938375,10572429,FALSE,2,Above Normal,O,3b,8/1/2017,8/3/2017,26.92,15.61,FS,Operations,Europe,Fy17Q4,4,3,3,4
2,3265270,938375,10572429,FALSE,2,Above Normal,O,2b,7/27/2017,7/28/2017,26.92,15.61,FS,Operations,Europe,Fy17Q4,4,3,3,4
1,3236597,938497,10572546,FALSE,3,Normal,O,3b,7/18/2016,12/1/2016,0.96,0.96,RES,Digital,LA,Fy17Q2,2,6,4,2
1,3315168,938505,10572561,FALSE,2,Above Normal,O,2b,8/29/2016,9/6/2016,3.94,3.94,PRD,OG,Na,Fy17Q1,1,5,5,3
1,3236905,938576,10572629,FALSE,3,Normal,O,3b,11/30/2016,12/27/2016,11.79,11.79,CMT,OG,Na,Fy17Q2,2,2,5,3
2,3532535,938576,10572629,FALSE,3,Normal,O,2b,11/30/2016,12/27/2016,11.79,11.79,CMT,OG,Na,Fy17Q2,2,2,5,3
1,3238517,938749,10572812,FALSE,2,Above Normal,O,3b,11/6/2016,11/14/2016,0.01,0.01,FS,OG,Europe,Fy17Q1,1,3,3,3
